sequence	Year	Adopters	NonAdopters	Potential Adopters
2838	2032.5	100903.0	1.88504e-07	846.888
2838	2035.0	101153.0	1.0850499999999999e-14	846.888
2838	2037.5	102229.0	5.82191e-22	21.1759
2838	2040.0	102479.0	2.87985e-29	21.1759
2838	2042.5	102729.0	1.4245199999999999e-36	21.1759
2838	2045.0	103000.0	7.006489999999999e-44	5.948469999999999e-40
2838	2047.5	103250.0	0.0	5.949169999999999e-40
2838	2050.0	103500.0	0.0	5.949169999999999e-40
2837	2015.0	0.0	100000.0	0.0
2837	2017.5	246.875	96601.6	3401.56
2837	2020.0	496.875	88838.5	11164.7
2837	2022.5	749.445	77795.1	22205.5
2837	2025.0	4648.37	52768.0	43583.6
2837	2027.5	23150.4	4681.44	73418.1
2837	2030.0	65785.9	0.811291	35713.3
2837	2032.5	101556.0	1.50947e-09	194.335
2837	2035.0	101806.0	2.19721e-19	194.335
2837	2037.5	102056.0	3.1979e-29	194.335
2837	2040.0	102495.0	4.5266199999999995e-39	5.36817
2837	2042.5	102745.0	0.0	5.36817
2837	2045.0	102995.0	0.0	5.36817
2837	2047.5	103250.0	0.0	0.035606900000000004
2837	2050.0	103500.0	0.0	0.035606900000000004
2836	2015.0	0.0	100000.0	0.0
2836	2017.5	246.875	96601.6	3401.56
2836	2020.0	496.875	88838.5	11164.7
2836	2022.5	863.336	77665.5	22221.2
2836	2025.0	6941.71	43380.7	50677.6
2836	2027.5	29870.7	1600.93	69778.3
2836	2030.0	78721.9	0.0329236	22778.0
2836	2032.5	100939.0	1.37741e-11	810.808
2836	2035.0	101189.0	2.34934e-21	810.808
2836	2037.5	102226.0	3.7792999999999997e-31	23.5947
2836	2040.0	102476.0	5.26454e-41	23.5947
2836	2042.5	102726.0	0.0	23.5947
2836	2045.0	103000.0	0.0	0.0
2836	2047.5	103250.0	0.0	0.0
2836	2050.0	103500.0	0.0	0.0
2835	2015.0	0.0	100000.0	0.0
2835	2017.5	246.875	96601.6	3401.56
2835	2020.0	496.875	88838.5	11164.7
2835	2022.5	1231.03	76815.1	22703.9
2835	2025.0	10004.8	31882.4	59112.8
2835	2027.5	37767.2	395.32099999999997	63087.4
2835	2030.0	96181.5	0.000592007	5318.49
2835	2032.5	100902.0	1.0575e-13	848.311
2835	2035.0	101152.0	1.82115e-23	848.311
2835	2037.5	102246.0	2.66461e-33	3.8104199999999997
2835	2040.0	102496.0	3.6994299999999995e-43	3.8104199999999997
2835	2042.5	102748.0	0.0	1.6670599999999998
2835	2045.0	103000.0	0.0	0.0
2835	2047.5	103250.0	0.0	0.0
2835	2050.0	103500.0	0.0	0.0
2834	2015.0	0.0	100000.0	0.0
2834	2017.5	246.875	97870.1	2133.04
2834	2020.0	496.875	92893.5	7109.67
2834	2022.5	819.4730000000001	85466.6	14464.0
2834	2025.0	4722.26	65326.0	30951.7
2834	2027.5	19374.5	17258.3	64617.2
2834	2030.0	51086.1	265.885	50148.0
2834	2032.5	101103.0	0.0120075	646.514
2834	2035.0	101353.0	2.0511499999999998e-08	646.526
2834	2037.5	101603.0	3.50301e-14	646.526
2834	2040.0	102488.0	5.62853e-20	12.2676
2834	2042.5	102738.0	8.782580000000001e-26	12.2676
2834	2045.0	102988.0	1.3704e-31	12.2676
2834	2047.5	103250.0	2.13561e-37	2.82319e-34
2834	2050.0	103500.0	3.3210799999999996e-43	2.8253199999999997e-34
2833	2015.0	0.0	100000.0	0.0
2833	2017.5	246.875	97381.2	2621.94
2833	2020.0	496.875	91315.5	8687.6
2833	2022.5	748.8480000000001	82469.3	17531.8
2833	2025.0	3807.58	63514.8	33677.6
2833	2027.5	18205.3	14651.4	68393.3
2833	2030.0	51712.8	89.3551	49697.8
2833	2032.5	101378.0	0.000285635	371.63199999999995
2833	2035.0	101628.0	1.50686e-11	371.63300000000004
2833	2037.5	101878.0	7.94805e-19	371.63300000000004
2833	2040.0	102491.0	4.10024e-26	8.98209
2833	2042.5	102741.0	2.0236899999999997e-33	8.98209
2833	2045.0	102991.0	9.987889999999998e-41	8.98209
2833	2047.5	103250.0	0.0	0.136019
2833	2050.0	103500.0	0.0	0.136019
2832	2015.0	0.0	100000.0	0.0
2832	2017.5	246.875	97381.2	2621.94
2832	2020.0	496.875	91315.5	8687.6
2832	2022.5	836.316	82388.3	17525.4
2832	2025.0	5577.3	56587.7	38835.0
2832	2027.5	23444.6	7805.69	69999.7
2832	2030.0	61897.0	14.0779	39589.0
2832	2032.5	101321.0	7.622760000000001e-06	429.33
2832	2035.0	101571.0	4.06418e-13	429.33
2832	2037.5	101821.0	2.1664500000000002e-20	429.33
2832	2040.0	102494.0	1.0847299999999999e-27	5.94295
2832	2042.5	102744.0	5.35076e-35	5.94295
2832	2045.0	102998.0	2.64005e-42	2.31308
2832	2047.5	103250.0	0.0	0.126708
2832	2050.0	103500.0	0.0	0.126708
2831	2015.0	0.0	100000.0	0.0
2831	2017.5	246.875	97381.2	2621.94
2831	2020.0	496.875	91315.5	8687.6
2831	2022.5	1118.85	81855.4	17775.8
2831	2025.0	7945.1	47195.5	45859.4
2831	2027.5	29618.5	3441.51	68190.0
2831	2030.0	75075.8	1.4404700000000001	26422.8
2831	2032.5	100903.0	1.88504e-07	846.888
2831	2035.0	101153.0	1.0850499999999999e-14	846.888
2831	2037.5	102229.0	5.82191e-22	21.1759
2831	2040.0	102479.0	2.87985e-29	21.1759
2831	2042.5	102729.0	1.4245199999999999e-36	21.1759
2831	2045.0	103000.0	7.006489999999999e-44	5.948469999999999e-40
2831	2047.5	103250.0	0.0	5.949169999999999e-40
2831	2050.0	103500.0	0.0	5.949169999999999e-40
2830	2015.0	0.0	100000.0	0.0
2830	2017.5	246.875	96601.6	3401.56
2830	2020.0	496.875	88838.5	11164.7
2830	2022.5	863.336	77665.5	22221.2
2830	2025.0	6941.71	43380.7	50677.6
2830	2027.5	29870.7	1600.93	69778.3
2830	2030.0	78721.9	0.0329236	22778.0
2830	2032.5	100939.0	1.37741e-11	810.808
2830	2035.0	101189.0	2.34934e-21	810.808
2830	2037.5	102226.0	3.7792999999999997e-31	23.5947
2830	2040.0	102476.0	5.26454e-41	23.5947
2830	2042.5	102726.0	0.0	23.5947
2830	2045.0	103000.0	0.0	0.0
2830	2047.5	103250.0	0.0	0.0
2830	2050.0	103500.0	0.0	0.0
2821	2015.0	0.0	100000.0	0.0
2821	2017.5	254.704	99650.7	344.60400000000004
2821	2020.0	998.813	98509.7	991.4910000000001
2821	2022.5	3139.56	94809.1	2801.33
2821	2025.0	8537.46	85338.1	7124.48
2821	2027.5	22528.1	64391.3	14330.6
2821	2030.0	52238.6	32196.4	17065.0
2821	2032.5	93758.8	7712.0	279.159
2821	2035.0	100275.0	1140.24	584.498
2821	2037.5	101357.0	160.83100000000002	732.2310000000001
2821	2040.0	102475.0	22.1634	2.37966
2821	2042.5	102747.0	3.04146	0.42765600000000004
2821	2045.0	102998.0	0.417307	1.20949
2821	2047.5	103250.0	0.0572549	0.0126024
2821	2050.0	103500.0	0.00785535	0.000556733
2820	2015.0	0.0	100000.0	0.0
2820	2017.5	250.0	99628.9	371.12300000000005
2820	2020.0	666.2739999999999	98674.3	1159.46
2820	2022.5	2302.27	95894.1	2553.67
2820	2025.0	6116.83	88248.3	6634.85
2820	2027.5	14737.2	72112.8	14400.1
2820	2030.0	35956.8	44108.3	21434.8
2820	2032.5	77367.5	14231.9	10150.7
2820	2035.0	99745.6	2057.14	197.25900000000001
2820	2037.5	101978.0	253.37	18.6392
2820	2040.0	102465.0	30.6412	4.37666
2820	2042.5	102745.0	3.69794	1.1757799999999998
2820	2045.0	103000.0	0.446154	0.05614630000000001
2820	2047.5	103250.0	0.0538262	0.00183559
2820	2050.0	103500.0	0.00649384	0.00025001
2819	2015.0	0.0	100000.0	0.0
2819	2017.5	255.005	99628.4	366.608
2819	2020.0	1030.69	98394.2	1075.11
2819	2022.5	3316.18	94294.8	3139.03
2819	2025.0	9296.63	83608.9	8094.46
2819	2027.5	25108.2	60050.8	16091.0
2819	2030.0	58657.6	26246.3	16596.1
2819	2032.5	96347.3	4942.2	460.551
2819	2035.0	100748.0	627.387	624.419
2819	2037.5	101886.0	77.2054	287.101
2819	2040.0	102490.0	9.32734	0.97275
2819	2042.5	102748.0	1.1254	0.548716
2819	2045.0	102999.0	0.135776	0.370442
2819	2047.5	103250.0	0.016380600000000002	0.00334257
2819	2050.0	103500.0	0.00197623	0.000437615
2818	2015.0	0.0	100000.0	0.0
2818	2017.5	343.667	99596.0	310.305
2818	2020.0	1533.24	97794.3	1172.44
2818	2022.5	5257.85	91742.5	3749.68
2818	2025.0	16287.6	74853.6	9858.76
2818	2027.5	43140.5	41937.1	16172.3
2818	2030.0	81925.4	11456.9	8117.7
2818	2032.5	99813.5	1645.24	291.277
2818	2035.0	101414.0	203.365	382.186
2818	2037.5	102210.0	24.6176	15.8414
2818	2040.0	102496.0	2.9716	0.5400159999999999
2818	2042.5	102749.0	0.35851900000000003	0.732993
2818	2045.0	103000.0	0.0432537	0.00403454
2818	2047.5	103250.0	0.00521833	0.0099506
2818	2050.0	103500.0	0.000629562	0.0006888039999999999
2817	2015.0	0.0	100000.0	0.0
2817	2017.5	255.34599999999998	99603.0	391.61300000000006
2817	2020.0	1066.92	98260.0	1173.04
2817	2022.5	3520.33	93684.2	3545.5
2817	2025.0	10198.9	81532.0	9269.02
2817	2027.5	28214.7	54997.0	18038.3
2817	2030.0	66184.2	20242.1	15073.7
2817	2032.5	98476.1	2928.68	345.221
2817	2035.0	101194.0	315.481	490.793
2817	2037.5	102201.0	33.2618	15.7564
2817	2040.0	102496.0	3.4678	0.206519
2817	2042.5	102749.0	0.36141100000000004	0.189627
2817	2045.0	103000.0	0.0376647	0.061086400000000006
2817	2047.5	103250.0	0.00392523	0.00013955
2817	2050.0	103500.0	0.000409069	0.00017543900000000003
2816	2015.0	0.0	100000.0	0.0
2816	2017.5	250.0	99651.1	348.876
2816	2020.0	656.295	98757.4	1086.31
2816	2022.5	2209.06	96218.4	2322.56
2816	2025.0	5774.27	89326.9	5898.79
2816	2027.5	13564.4	74854.0	12831.6
2816	2030.0	32449.5	49185.5	19865.0
2816	2032.5	69620.3	18918.5	13211.3
2816	2035.0	98142.9	3367.49	489.615
2816	2037.5	101689.0	477.551	83.755
2816	2040.0	102427.0	65.8196	7.2277
2816	2042.5	102738.0	9.03595	3.12664
2816	2045.0	102996.0	1.23989	2.87154
2816	2047.5	103250.0	0.17011700000000002	0.013982299999999998
2816	2050.0	103500.0	0.02334	0.00145446
2815	2015.0	0.0	100000.0	0.0
2815	2017.5	254.704	99650.7	344.60400000000004
2815	2020.0	998.813	98509.7	991.4910000000001
2815	2022.5	3139.56	94809.1	2801.33
2815	2025.0	8537.46	85338.1	7124.48
2815	2027.5	22528.1	64391.3	14330.6
2815	2030.0	52238.6	32196.4	17065.0
2815	2032.5	93758.8	7712.0	279.159
2815	2035.0	100275.0	1140.24	584.498
2815	2037.5	101357.0	160.83100000000002	732.2310000000001
2815	2040.0	102475.0	22.1634	2.37966
2815	2042.5	102747.0	3.04146	0.42765600000000004
2815	2045.0	102998.0	0.417307	1.20949
2815	2047.5	103250.0	0.0572549	0.0126024
2815	2050.0	103500.0	0.00785535	0.000556733
2814	2015.0	0.0	100000.0	0.0
2814	2017.5	338.041	99622.1	289.86400000000003
2814	2020.0	1458.77	97984.1	1057.16
2814	2022.5	4822.54	92650.3	3277.13
2814	2025.0	14461.6	78007.2	8531.18
2814	2027.5	37891.1	48323.5	15035.4
2814	2030.0	74887.9	16277.7	10334.4
2814	2032.5	97846.1	2888.9	1015.04
2814	2035.0	101081.0	411.33	507.218
2814	2037.5	102189.0	56.8225	4.08447
2814	2040.0	102478.0	7.80345	13.7433
2814	2042.5	102748.0	1.07074	1.08066
2814	2045.0	103000.0	0.14690899999999998	0.0194598
2814	2047.5	103250.0	0.020155799999999998	0.043068
2814	2050.0	103500.0	0.00276537	0.000758942
2813	2015.0	0.0	100000.0	0.0
2813	2017.5	250.0	99628.9	371.12300000000005
2813	2020.0	666.2739999999999	98674.3	1159.46
2813	2022.5	2302.27	95894.1	2553.67
2813	2025.0	6116.83	88248.3	6634.85
2813	2027.5	14737.2	72112.8	14400.1
2813	2030.0	35956.8	44108.3	21434.8
2813	2032.5	77367.5	14231.9	10150.7
2813	2035.0	99745.6	2057.14	197.25900000000001
2813	2037.5	101978.0	253.37	18.6392
2813	2040.0	102465.0	30.6412	4.37666
2813	2042.5	102745.0	3.69794	1.1757799999999998
2813	2045.0	103000.0	0.446154	0.05614630000000001
2813	2047.5	103250.0	0.0538262	0.00183559
2813	2050.0	103500.0	0.00649384	0.00025001
2656	2015.0	0.0	100000.0	0.0
2656	2017.5	255.005	99628.4	366.608
2656	2020.0	1030.69	98394.2	1075.11
2656	2022.5	3316.18	94294.8	3139.03
2656	2025.0	9296.63	83608.9	8094.46
2656	2027.5	25108.2	60050.8	16091.0
2656	2030.0	58657.6	26246.3	16596.1
2656	2032.5	96347.3	4942.2	460.551
2656	2035.0	100748.0	627.387	624.419
2656	2037.5	101886.0	77.2054	287.101
2656	2040.0	102490.0	9.32734	0.97275
2656	2042.5	102748.0	1.1254	0.548716
2656	2045.0	102999.0	0.135776	0.370442
2656	2047.5	103250.0	0.016380600000000002	0.00334257
2656	2050.0	103500.0	0.00197623	0.000437615
2812	2015.0	0.0	100000.0	0.0
2812	2017.5	343.667	99596.0	310.305
2812	2020.0	1533.24	97794.3	1172.44
2812	2022.5	5257.85	91742.5	3749.68
2812	2025.0	16287.6	74853.6	9858.76
2812	2027.5	43140.5	41937.1	16172.3
2812	2030.0	81925.4	11456.9	8117.7
2812	2032.5	99813.5	1645.24	291.277
2812	2035.0	101414.0	203.365	382.186
2812	2037.5	102210.0	24.6176	15.8414
2812	2040.0	102496.0	2.9716	0.5400159999999999
2812	2042.5	102749.0	0.35851900000000003	0.732993
2812	2045.0	103000.0	0.0432537	0.00403454
2812	2047.5	103250.0	0.00521833	0.0099506
2812	2050.0	103500.0	0.000629562	0.0006888039999999999
2811	2015.0	0.0	100000.0	0.0
2811	2017.5	250.0	99603.6	396.401
2811	2020.0	677.613	98579.3	1243.13
2811	2022.5	2408.2	95514.1	2827.71
2811	2025.0	6511.45	86973.0	7515.57
2811	2027.5	16121.6	68893.0	16235.4
2811	2030.0	40123.9	38494.6	22881.4
2811	2032.5	86353.1	9949.06	5447.82
2811	2035.0	100377.0	1160.47	462.583
2811	2037.5	102121.0	122.404	6.27953
2811	2040.0	102486.0	12.7717	0.806739
2811	2042.5	102749.0	1.33117	0.0428793
2811	2045.0	103000.0	0.138729	0.0102681
2811	2047.5	103250.0	0.0144577	0.000881935
2811	2050.0	103500.0	0.00150671	5.30583e-05
2810	2015.0	0.0	100000.0	0.0
2810	2017.5	255.34599999999998	99603.0	391.61300000000006
2810	2020.0	1066.92	98260.0	1173.04
2810	2022.5	3520.33	93684.2	3545.5
2810	2025.0	10198.9	81532.0	9269.02
2810	2027.5	28214.7	54997.0	18038.3
2810	2030.0	66184.2	20242.1	15073.7
2810	2032.5	98476.1	2928.68	345.221
2810	2035.0	101194.0	315.481	490.793
2810	2037.5	102201.0	33.2618	15.7564
2810	2040.0	102496.0	3.4678	0.206519
2810	2042.5	102749.0	0.36141100000000004	0.189627
2810	2045.0	103000.0	0.0376647	0.061086400000000006
2810	2047.5	103250.0	0.00392523	0.00013955
2810	2050.0	103500.0	0.000409069	0.00017543900000000003
2809	2015.0	0.0	100000.0	0.0
2809	2017.5	350.061	99566.1	333.814
2809	2020.0	1619.81	97569.1	1311.05
2809	2022.5	5781.66	90633.0	4335.35
2809	2025.0	18534.2	71007.8	11458.0
2809	2027.5	49388.5	34913.8	16947.7
2809	2030.0	88781.0	7403.25	5315.8
2809	2032.5	100619.0	853.877	276.769
2809	2035.0	101820.0	90.6449	88.9922
2809	2037.5	102224.0	9.45682	16.4263
2809	2040.0	102499.0	0.9857879999999999	0.0976929
2809	2042.5	102750.0	0.102736	0.271754
2809	2045.0	103000.0	0.0107066	0.00741883
2809	2047.5	103250.0	0.00111579	0.000123137
2809	2050.0	103500.0	0.00011628200000000001	0.000260948
2808	2015.0	0.0	100000.0	0.0
2808	2017.5	254.704	99650.7	344.60400000000004
2808	2020.0	998.813	98509.7	991.4910000000001
2808	2022.5	3139.56	94809.1	2801.33
2808	2025.0	8537.46	85338.1	7124.48
2808	2027.5	22528.1	64391.3	14330.6
2808	2030.0	52238.6	32196.4	17065.0
2808	2032.5	93758.8	7712.0	279.159
2808	2035.0	100275.0	1140.24	584.498
2808	2037.5	101357.0	160.83100000000002	732.2310000000001
2808	2040.0	102475.0	22.1634	2.37966
2808	2042.5	102747.0	3.04146	0.42765600000000004
2808	2045.0	102998.0	0.417307	1.20949
2808	2047.5	103250.0	0.0572549	0.0126024
2808	2050.0	103500.0	0.00785535	0.000556733
2807	2015.0	0.0	100000.0	0.0
2807	2017.5	250.0	99628.9	371.12300000000005
2807	2020.0	666.2739999999999	98674.3	1159.46
2807	2022.5	2302.27	95894.1	2553.67
2807	2025.0	6116.83	88248.3	6634.85
2807	2027.5	14737.2	72112.8	14400.1
2807	2030.0	35956.8	44108.3	21434.8
2807	2032.5	77367.5	14231.9	10150.7
2807	2035.0	99745.6	2057.14	197.25900000000001
2807	2037.5	101978.0	253.37	18.6392
2807	2040.0	102465.0	30.6412	4.37666
2807	2042.5	102745.0	3.69794	1.1757799999999998
2807	2045.0	103000.0	0.446154	0.05614630000000001
2807	2047.5	103250.0	0.0538262	0.00183559
2807	2050.0	103500.0	0.00649384	0.00025001
2806	2015.0	0.0	100000.0	0.0
2806	2017.5	255.005	99628.4	366.608
2806	2020.0	1030.69	98394.2	1075.11
2806	2022.5	3316.18	94294.8	3139.03
2806	2025.0	9296.63	83608.9	8094.46
2806	2027.5	25108.2	60050.8	16091.0
2806	2030.0	58657.6	26246.3	16596.1
2806	2032.5	96347.3	4942.2	460.551
2806	2035.0	100748.0	627.387	624.419
2806	2037.5	101886.0	77.2054	287.101
2806	2040.0	102490.0	9.32734	0.97275
2806	2042.5	102748.0	1.1254	0.548716
2806	2045.0	102999.0	0.135776	0.370442
2806	2047.5	103250.0	0.016380600000000002	0.00334257
2806	2050.0	103500.0	0.00197623	0.000437615
2805	2015.0	0.0	100000.0	0.0
2805	2017.5	343.667	99596.0	310.305
2805	2020.0	1533.24	97794.3	1172.44
2805	2022.5	5257.85	91742.5	3749.68
2805	2025.0	16287.6	74853.6	9858.76
2805	2027.5	43140.5	41937.1	16172.3
2805	2030.0	81925.4	11456.9	8117.7
2805	2032.5	99813.5	1645.24	291.277
2805	2035.0	101414.0	203.365	382.186
2805	2037.5	102210.0	24.6176	15.8414
2805	2040.0	102496.0	2.9716	0.5400159999999999
2805	2042.5	102749.0	0.35851900000000003	0.732993
2805	2045.0	103000.0	0.0432537	0.00403454
2805	2047.5	103250.0	0.00521833	0.0099506
2805	2050.0	103500.0	0.000629562	0.0006888039999999999
2804	2015.0	0.0	100000.0	0.0
2804	2017.5	255.34599999999998	99603.0	391.61300000000006
2804	2020.0	1066.92	98260.0	1173.04
2804	2022.5	3520.33	93684.2	3545.5
2804	2025.0	10198.9	81532.0	9269.02
2804	2027.5	28214.7	54997.0	18038.3
2804	2030.0	66184.2	20242.1	15073.7
2804	2032.5	98476.1	2928.68	345.221
2804	2035.0	101194.0	315.481	490.793
2804	2037.5	102201.0	33.2618	15.7564
2804	2040.0	102496.0	3.4678	0.206519
2804	2042.5	102749.0	0.36141100000000004	0.189627
2804	2045.0	103000.0	0.0376647	0.061086400000000006
2804	2047.5	103250.0	0.00392523	0.00013955
2804	2050.0	103500.0	0.000409069	0.00017543900000000003
2795	2015.0	0.0	100000.0	0.0
2795	2017.5	250.0	97829.9	2170.1
2795	2020.0	500.0	92819.7	7180.28
2795	2022.5	750.0	85421.4	14578.6
2795	2025.0	1000.0	76262.7	23737.3
2795	2027.5	1250.0	66059.7	33940.3
2795	2030.0	1500.0	55526.4	44473.6
2795	2032.5	1750.0	45296.1	54703.9
2795	2035.0	2000.0	35865.6	64134.4
2795	2037.5	2250.0	27568.4	72431.6
2795	2040.0	2500.0	20574.0	79426.0
2795	2042.5	3998.15	14405.4	84346.4
2795	2045.0	13223.0	5724.41	84052.6
2795	2047.5	36969.5	326.462	65954.0
2795	2050.0	80730.1	0.27522800000000003	22769.6
2794	2015.0	0.0	100000.0	0.0
2794	2017.5	250.0	96539.7	3460.28
2794	2020.0	500.0	88727.0	11273.0
2794	2022.5	750.0	77650.1	22349.9
2794	2025.0	1000.0	64722.8	35277.3
2794	2027.5	1250.0	51391.7	48608.3
2794	2030.0	1500.0	38881.4	61118.6
2794	2032.5	1750.0	28034.5	71965.5
2794	2035.0	2000.0	19268.0	80732.0
2794	2037.5	2250.0	12625.9	87374.1
2794	2040.0	2500.0	7889.71	92110.3
2794	2042.5	3079.26	4668.75	95002.0
2794	2045.0	10974.7	1480.69	90544.6
2794	2047.5	37244.5	18.9805	65986.5
2794	2050.0	90351.8	5.94496e-05	13148.2
2793	2015.0	0.0	100000.0	0.0
2793	2017.5	250.0	96539.7	3460.28
2793	2020.0	500.0	88727.0	11273.0
2793	2022.5	750.0	77650.1	22349.9
2793	2025.0	1000.0	64722.8	35277.3
2793	2027.5	1250.0	51391.7	48608.3
2793	2030.0	1500.0	38881.4	61118.6
2793	2032.5	1750.0	28034.5	71965.5
2793	2035.0	2000.0	19268.0	80732.0
2793	2037.5	2250.0	12625.9	87374.1
2793	2040.0	2500.0	7889.71	92110.3
2793	2042.5	4747.56	4303.25	93699.2
2793	2045.0	19225.0	559.523	83215.5
2793	2047.5	56054.6	0.46878000000000003	47194.9
2793	2050.0	102791.0	7.30144e-09	708.575
2792	2015.0	0.0	100000.0	0.0
2792	2017.5	250.0	96539.7	3460.28
2792	2020.0	500.0	88727.0	11273.0
2792	2022.5	750.0	77650.1	22349.9
2792	2025.0	1000.0	64722.8	35277.3
2792	2027.5	1250.0	51391.7	48608.3
2792	2030.0	1500.0	38881.4	61118.6
2792	2032.5	1750.0	28034.5	71965.5
2792	2035.0	2000.0	19268.0	80732.0
2792	2037.5	2250.0	12625.9	87374.1
2792	2040.0	2607.99	7878.24	92013.8
2792	2042.5	8653.13	3176.49	90920.4
2792	2045.0	31551.1	88.3708	71360.5
2792	2047.5	80223.6	0.00153847	23026.4
2792	2050.0	102791.0	6.623970000000001e-13	708.575
2791	2015.0	0.0	100000.0	0.0
2791	2017.5	250.0	91468.6	8531.41
2791	2020.0	500.0	73862.4	26137.6
2791	2022.5	750.0	52679.2	47320.8
2791	2025.0	1000.0	33197.4	66802.6
2791	2027.5	1250.0	18492.7	81507.3
2791	2030.0	1500.0	9109.83	90890.2
2791	2032.5	1750.0	3970.23	96029.8
2791	2035.0	2000.0	1531.42	98468.6
2791	2037.5	2250.0	523.034	99477.0
2791	2040.0	2500.0	158.233	99841.8
2791	2042.5	7748.96	23.8918	94977.1
2791	2045.0	42276.7	0.000280485	60723.3
2791	2047.5	102767.0	7.13489e-27	482.986
2791	2050.0	103017.0	0.0	482.986
2790	2015.0	0.0	100000.0	0.0
2790	2017.5	250.0	97829.9	2170.1
2790	2020.0	500.0	92819.7	7180.28
2790	2022.5	750.0	85421.4	14578.6
2790	2025.0	1000.0	76262.7	23737.3
2790	2027.5	1250.0	66059.7	33940.3
2790	2030.0	1500.0	55526.4	44473.6
2790	2032.5	1750.0	45296.1	54703.9
2790	2035.0	2000.0	35865.6	64134.4
2790	2037.5	2250.0	27568.4	72431.6
2790	2040.0	2500.0	20574.0	79426.0
2790	2042.5	2955.33	14867.9	84926.7
2790	2045.0	8003.65	8344.22	86652.1
2790	2047.5	24822.1	1344.3	77083.6
2790	2050.0	59505.8	9.455639999999999	43984.7
2789	2015.0	0.0	100000.0	0.0
2789	2017.5	250.0	97829.9	2170.1
2789	2020.0	500.0	92819.7	7180.28
2789	2022.5	750.0	85421.4	14578.6
2789	2025.0	1000.0	76262.7	23737.3
2789	2027.5	1250.0	66059.7	33940.3
2789	2030.0	1500.0	55526.4	44473.6
2789	2032.5	1750.0	45296.1	54703.9
2789	2035.0	2000.0	35865.6	64134.4
2789	2037.5	2250.0	27568.4	72431.6
2789	2040.0	2500.0	20574.0	79426.0
2789	2042.5	3998.15	14405.4	84346.4
2789	2045.0	13223.0	5724.41	84052.6
2789	2047.5	36969.5	326.462	65954.0
2789	2050.0	80730.1	0.27522800000000003	22769.6
2788	2015.0	0.0	100000.0	0.0
2788	2017.5	250.0	97829.9	2170.1
2788	2020.0	500.0	92819.7	7180.28
2788	2022.5	750.0	85421.4	14578.6
2788	2025.0	1000.0	76262.7	23737.3
2788	2027.5	1250.0	66059.7	33940.3
2788	2030.0	1500.0	55526.4	44473.6
2788	2032.5	1750.0	45296.1	54703.9
2788	2035.0	2000.0	35865.6	64134.4
2788	2037.5	2250.0	27568.4	72431.6
2788	2040.0	2567.31	20562.5	79370.2
2788	2042.5	6449.22	12805.4	83495.4
2788	2045.0	21081.4	2807.88	79110.7
2788	2047.5	52752.8	37.5689	50459.7
2788	2050.0	103047.0	0.00210586	453.00699999999995
2787	2015.0	0.0	100000.0	0.0
2787	2017.5	250.0	96539.7	3460.28
2787	2020.0	500.0	88727.0	11273.0
2787	2022.5	750.0	77650.1	22349.9
2787	2025.0	1000.0	64722.8	35277.3
2787	2027.5	1250.0	51391.7	48608.3
2787	2030.0	1500.0	38881.4	61118.6
2787	2032.5	1750.0	28034.5	71965.5
2787	2035.0	2000.0	19268.0	80732.0
2787	2037.5	2250.0	12625.9	87374.1
2787	2040.0	2500.0	7889.71	92110.3
2787	2042.5	3079.26	4668.75	95002.0
2787	2045.0	10974.7	1480.69	90544.6
2787	2047.5	37244.5	18.9805	65986.5
2787	2050.0	90351.8	5.94496e-05	13148.2
886	2015.0	0.0	100000.0	0.0
886	2017.5	250.0	96539.7	3460.28
886	2020.0	500.0	88727.0	11273.0
886	2022.5	750.0	77650.1	22349.9
886	2025.0	1000.0	64722.8	35277.3
886	2027.5	1250.0	51391.7	48608.3
886	2030.0	1500.0	38881.4	61118.6
886	2032.5	1750.0	28034.5	71965.5
886	2035.0	2000.0	19268.0	80732.0
886	2037.5	2250.0	12625.9	87374.1
886	2040.0	2500.0	7889.71	92110.3
886	2042.5	4747.56	4303.25	93699.2
886	2045.0	19225.0	559.523	83215.5
886	2047.5	56054.6	0.46878000000000003	47194.9
886	2050.0	102791.0	7.30144e-09	708.575
2786	2015.0	0.0	100000.0	0.0
2786	2017.5	250.0	96539.7	3460.28
2786	2020.0	500.0	88727.0	11273.0
2786	2022.5	750.0	77650.1	22349.9
2786	2025.0	1000.0	64722.8	35277.3
2786	2027.5	1250.0	51391.7	48608.3
2786	2030.0	1500.0	38881.4	61118.6
2786	2032.5	1750.0	28034.5	71965.5
2786	2035.0	2000.0	19268.0	80732.0
2786	2037.5	2250.0	12625.9	87374.1
2786	2040.0	2607.99	7878.24	92013.8
2786	2042.5	8653.13	3176.49	90920.4
2786	2045.0	31551.1	88.3708	71360.5
2786	2047.5	80223.6	0.00153847	23026.4
2786	2050.0	102791.0	6.623970000000001e-13	708.575
2785	2015.0	0.0	100000.0	0.0
